epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,187.457,1.30218,1.16745,1.73514,0.73318,0.59877,0.67345,0.49256,1.10553,0.8282,1.69145,0.000783783,0.000783783,0.000783783
121,188.967,1.2945,1.12645,1.72031,0.63593,0.62092,0.79281,0.58565,1.12792,0.83029,1.72446,0.000781033,0.000781033,0.000781033
122,190.444,1.28651,1.10882,1.72895,0.74353,0.59582,0.65354,0.48547,1.07108,0.84873,1.69314,0.000778283,0.000778283,0.000778283
123,191.924,1.29518,1.09756,1.72637,0.92482,0.48967,0.76335,0.57902,1.11992,0.78887,1.71168,0.000775534,0.000775534,0.000775534
124,193.431,1.27242,1.12433,1.69651,0.47043,0.89834,0.75208,0.54782,1.10963,0.84049,1.70706,0.000772784,0.000772784,0.000772784
125,194.985,1.25901,1.1643,1.70346,0.89599,0.4974,0.7496,0.57604,1.08332,0.77936,1.68007,0.000770034,0.000770034,0.000770034
126,196.451,1.24968,1.11642,1.69218,0.66992,0.68248,0.79676,0.60628,1.08776,0.82166,1.70097,0.000767284,0.000767284,0.000767284
127,197.955,1.23563,1.12236,1.70416,0.79461,0.59169,0.79737,0.62365,1.04578,0.75201,1.65373,0.000764535,0.000764535,0.000764535
128,199.493,1.24344,1.09627,1.68664,0.5574,0.90134,0.81042,0.62422,1.02785,0.76095,1.62899,0.000761785,0.000761785,0.000761785
129,200.996,1.25322,1.10701,1.699,0.49605,0.84005,0.76778,0.57227,1.10385,0.82132,1.70123,0.000759035,0.000759035,0.000759035
130,202.453,1.24822,1.10799,1.70608,0.78581,0.62488,0.72084,0.55419,1.03642,0.76717,1.64365,0.000756285,0.000756285,0.000756285
131,203.882,1.23116,1.11532,1.67885,0.66346,0.6342,0.65341,0.48918,1.05684,0.78985,1.65421,0.000753536,0.000753536,0.000753536
132,205.379,1.24979,1.04543,1.68206,0.91604,0.45695,0.74563,0.59364,1.05442,0.78149,1.65441,0.000750786,0.000750786,0.000750786
133,206.936,1.22704,1.06665,1.70205,0.92339,0.46874,0.68506,0.50738,1.09978,0.79906,1.69955,0.000748036,0.000748036,0.000748036
134,208.421,1.21316,1.08165,1.68748,0.91306,0.51852,0.77345,0.59427,1.04585,0.73621,1.63864,0.000745287,0.000745287,0.000745287
135,209.914,1.22967,1.07256,1.68873,0.92182,0.49678,0.79663,0.6358,1.0446,0.76677,1.65093,0.000742537,0.000742537,0.000742537
136,211.42,1.24337,1.09077,1.68825,0.90265,0.49174,0.76521,0.54368,1.05925,0.76717,1.62268,0.000739787,0.000739787,0.000739787
137,212.906,1.24993,1.03532,1.68259,0.70688,0.61395,0.65738,0.49711,1.01388,0.73755,1.61135,0.000737037,0.000737037,0.000737037
138,214.396,1.2272,1.03757,1.68626,0.74644,0.60199,0.80381,0.61414,1.06815,0.76462,1.66181,0.000734288,0.000734288,0.000734288
