Source_File,Class_ID,Class_Name,Confidence,Normalized_X_Center,Normalized_Y_Center,Normalized_Width,Normalized_Height
323.png,3,Residential,0.176,0.075962,0.492389,0.151294,0.493525
323.png,3,Residential,0.124,0.873842,0.605672,0.252316,0.647626
334.png,3,Residential,0.7976,0.502828,0.880176,0.364845,0.239648
334.png,3,Residential,0.6923,0.465322,0.477075,0.385014,0.432495
378.png,3,Residential,0.8406,0.449586,0.476316,0.499804,0.576207
378.png,3,Residential,0.7122,0.106315,0.761138,0.21263,0.477724
378.png,3,Residential,0.3079,0.872861,0.933948,0.251284,0.132104
378.png,3,Residential,0.1531,0.518298,0.955251,0.45681,0.089499
409.png,3,Residential,0.7121,0.463388,0.504083,0.507771,0.474598
409.png,3,Residential,0.2656,0.322726,0.890567,0.629357,0.218865
409.png,0,Apartment,0.1902,0.315698,0.886968,0.631397,0.223048
47.png,2,Commercial,0.1699,0.565683,0.451371,0.868634,0.902742
472.png,3,Residential,0.8559,0.480435,0.47896,0.400577,0.457384
472.png,3,Residential,0.7879,0.507023,0.105424,0.273213,0.210848
472.png,3,Residential,0.7433,0.425523,0.91435,0.547996,0.171299
472.png,3,Residential,0.1348,0.533402,0.911266,0.333583,0.177404
476.png,3,Residential,0.8876,0.506706,0.480164,0.471448,0.45425
479.png,2,Commercial,0.1448,0.596367,0.5,0.807266,1.0
479.png,3,Residential,0.1277,0.89854,0.558879,0.20292,0.487341
574.png,3,Residential,0.8849,0.453289,0.473534,0.53506,0.525612
574.png,3,Residential,0.2346,0.363603,0.952702,0.63599,0.093201
582.png,3,Residential,0.3415,0.889394,0.864222,0.221213,0.26961
582.png,3,Residential,0.33,0.387293,0.500274,0.419893,0.533242
582.png,3,Residential,0.26,0.105384,0.863213,0.210768,0.270563
582.png,3,Residential,0.2274,0.971373,0.464693,0.056889,0.412823
582.png,3,Residential,0.2253,0.472242,0.505547,0.192099,0.526868
582.png,3,Residential,0.1668,0.465113,0.496925,0.459864,0.533583
582.png,3,Residential,0.1477,0.635631,0.535898,0.250262,0.385574
582.png,3,Residential,0.1441,0.40495,0.51339,0.296001,0.537183
582.png,3,Residential,0.1376,0.575016,0.533811,0.387922,0.386478
