epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
373,1321.79,0.75027,0.57964,1.18564,0.95644,0.92771,0.97183,0.88334,0.5229,0.3108,1.00063,8.81023e-05,8.81023e-05,8.81023e-05
374,1325.32,0.75904,0.56552,1.18072,0.96029,0.92712,0.96842,0.88117,0.52047,0.31009,0.99882,8.53526e-05,8.53526e-05,8.53526e-05
375,1328.82,0.76437,0.58097,1.18769,0.95885,0.92443,0.972,0.87673,0.52026,0.30987,0.99813,8.26028e-05,8.26028e-05,8.26028e-05
376,1332.3,0.74668,0.577,1.17727,0.96129,0.9251,0.97689,0.86233,0.51928,0.30741,0.99669,7.98531e-05,7.98531e-05,7.98531e-05
377,1335.78,0.74205,0.55832,1.17178,0.96074,0.92601,0.97212,0.85766,0.52074,0.30873,0.99744,7.71034e-05,7.71034e-05,7.71034e-05
378,1339.35,0.77129,0.56846,1.19831,0.96372,0.92679,0.97672,0.88113,0.51898,0.30805,0.99644,7.43537e-05,7.43537e-05,7.43537e-05
379,1342.82,0.71672,0.53576,1.15942,0.95946,0.92763,0.97673,0.88824,0.51721,0.30671,0.99589,7.1604e-05,7.1604e-05,7.1604e-05
380,1346.35,0.73829,0.57665,1.1807,0.96205,0.92697,0.97674,0.88906,0.51683,0.30539,0.99587,6.88542e-05,6.88542e-05,6.88542e-05
381,1349.88,0.75484,0.56235,1.17996,0.96551,0.92718,0.97685,0.88995,0.51678,0.30508,0.99535,6.61045e-05,6.61045e-05,6.61045e-05
382,1353.49,0.73556,0.55288,1.16858,0.96666,0.92728,0.97683,0.89027,0.51619,0.30397,0.99516,6.33548e-05,6.33548e-05,6.33548e-05
383,1357,0.76166,0.57286,1.18599,0.96943,0.92722,0.97686,0.86818,0.51574,0.30439,0.99465,6.06051e-05,6.06051e-05,6.06051e-05
384,1360.58,0.76832,0.56862,1.1801,0.96592,0.92641,0.97686,0.88861,0.51548,0.30488,0.99386,5.78553e-05,5.78553e-05,5.78553e-05
385,1364.09,0.74816,0.55818,1.18006,0.96543,0.9269,0.9768,0.88782,0.51494,0.30324,0.99386,5.51056e-05,5.51056e-05,5.51056e-05
386,1367.57,0.76495,0.55525,1.19662,0.96317,0.92572,0.9767,0.88757,0.51426,0.3027,0.99346,5.23559e-05,5.23559e-05,5.23559e-05
387,1371.04,0.76143,0.57256,1.18947,0.95872,0.92557,0.97661,0.8893,0.51197,0.30284,0.99264,4.96062e-05,4.96062e-05,4.96062e-05
388,1374.52,0.73921,0.54951,1.17381,0.95245,0.92421,0.9765,0.89138,0.51222,0.30369,0.99245,4.68564e-05,4.68564e-05,4.68564e-05
389,1378.05,0.74742,0.55063,1.18409,0.94883,0.92389,0.97652,0.88393,0.51167,0.30484,0.99196,4.41067e-05,4.41067e-05,4.41067e-05
390,1381.52,0.73912,0.55667,1.17152,0.94469,0.92379,0.97641,0.88916,0.51168,0.3053,0.992,4.1357e-05,4.1357e-05,4.1357e-05
391,1387.18,0.72954,0.47455,1.14439,0.92331,0.91364,0.97656,0.88332,0.51816,0.3083,0.99421,3.86073e-05,3.86073e-05,3.86073e-05
392,1390.57,0.696,0.45233,1.13462,0.88579,0.92764,0.97688,0.8636,0.52639,0.31092,0.99819,3.58575e-05,3.58575e-05,3.58575e-05
393,1394.22,0.65358,0.43063,1.09909,0.88689,0.92723,0.97693,0.86147,0.533,0.31346,1.00171,3.31078e-05,3.31078e-05,3.31078e-05
394,1397.66,0.6752,0.43316,1.102,0.88759,0.92904,0.97691,0.86149,0.53678,0.3141,1.00415,3.03581e-05,3.03581e-05,3.03581e-05
395,1401.09,0.65725,0.42531,1.09825,0.91839,0.89965,0.97689,0.86077,0.53773,0.31368,1.00455,2.76084e-05,2.76084e-05,2.76084e-05
396,1404.52,0.68002,0.43415,1.10539,0.92154,0.90011,0.97687,0.86058,0.5378,0.31367,1.00472,2.48586e-05,2.48586e-05,2.48586e-05
397,1408.05,0.66242,0.43627,1.1091,0.92218,0.90478,0.97687,0.86066,0.53659,0.31253,1.00416,2.21089e-05,2.21089e-05,2.21089e-05
398,1411.48,0.67441,0.43942,1.11181,0.92549,0.90914,0.97685,0.86065,0.53642,0.31219,1.0036,1.93592e-05,1.93592e-05,1.93592e-05
399,1414.91,0.66037,0.42997,1.0989,0.9279,0.91034,0.97681,0.88069,0.53472,0.31129,1.00259,1.66095e-05,1.66095e-05,1.66095e-05
400,1418.34,0.67137,0.42253,1.1094,0.93177,0.9137,0.9768,0.8799,0.53363,0.31055,1.00201,1.38597e-05,1.38597e-05,1.38597e-05
