epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
137,515.623,1.09205,0.9151,1.50149,0.85805,0.54662,0.78888,0.6417,0.91774,0.63283,1.34841,0.000737037,0.000737037,0.000737037
138,519.279,1.07651,0.89725,1.482,0.51375,0.79591,0.77791,0.62699,0.92725,0.64142,1.36193,0.000734288,0.000734288,0.000734288
139,523.003,1.08016,0.88873,1.47837,0.90603,0.46717,0.61693,0.46931,0.90198,0.63319,1.34194,0.000731538,0.000731538,0.000731538
140,526.641,1.07493,0.86646,1.48495,0.59456,0.8007,0.78753,0.61343,0.91527,0.62646,1.34324,0.000728788,0.000728788,0.000728788
141,530.491,1.07288,0.90682,1.48249,0.72249,0.58261,0.6194,0.47612,0.90415,0.62588,1.33679,0.000726038,0.000726038,0.000726038
142,534.183,1.0845,0.92016,1.50047,0.91029,0.45679,0.64977,0.50178,0.91209,0.63239,1.35506,0.000723289,0.000723289,0.000723289
143,537.984,1.10534,0.94765,1.49944,0.90948,0.47271,0.76007,0.59314,0.90916,0.61511,1.33744,0.000720539,0.000720539,0.000720539
144,541.792,1.09824,0.88064,1.49336,0.8387,0.57352,0.73209,0.5751,0.89197,0.59127,1.3262,0.000717789,0.000717789,0.000717789
145,545.565,1.08617,0.91666,1.47947,0.8462,0.62729,0.84426,0.67566,0.89241,0.59462,1.32131,0.00071504,0.00071504,0.00071504
146,549.35,1.08495,0.90949,1.50123,0.64805,0.59848,0.63521,0.48762,0.91294,0.61309,1.34085,0.00071229,0.00071229,0.00071229
147,553.193,1.07062,0.8992,1.49445,0.6345,0.59333,0.58738,0.44808,0.90939,0.60811,1.33721,0.00070954,0.00070954,0.00070954
148,556.898,1.09451,0.9486,1.51375,0.74518,0.66174,0.81473,0.63868,0.90586,0.60528,1.33902,0.00070679,0.00070679,0.00070679
