type,properties,id,yolo_pred,Confidence,annotation_type,Area_sqm,Perimeter_m,centroid_x,centroid_y,neighbor_mean_area,neighbor_mean_perimeter,neighbor_mean_conf,neighbor_majority_class,spatial_cluster_id
Feature,"{ ""height"": 5.5023303031921387, ""confidence"": 0.99169999361038208 }",705,3,0.4018,3.0,255.57783800046076,64.39731985886185,439085.8441272406,4463193.615464804,173.05675333121962,56.86112602679731,0.8497600000000001,3,1
Feature,"{ ""height"": 4.3389620780944824, ""confidence"": 0.99779999256134011 }",724,3,0.8917,2.0,211.22233615041165,64.28662236374409,438550.98648107337,4463761.886062757,190.7614078152002,58.33822810670877,0.88536,3,2
Feature,"{ ""height"": 5.5287308692932129, ""confidence"": 0.96240001916885309 }",727,2,0.8611,3.0,1340.868248807693,164.14623168398447,440155.63044004585,4462680.667106972,468.54701238233645,90.57105353559811,0.76264,3,4
Feature,"{ ""height"": 5.5769104957580566, ""confidence"": 0.97839999198913508 }",728,3,0.6898,2.0,160.46814124993418,53.15542494682517,440096.66959223564,4463001.994264347,169.10622869395655,56.04897360451414,0.8730600000000001,3,0
Feature,"{ ""height"": 5.3120222091674796, ""confidence"": 0.97710001468658403 }",737,3,0.6983,3.0,148.8474413034448,50.895696627655965,438553.71087363677,4463908.175054521,195.9564259601632,61.111078934415175,0.87172,3,2
Feature,"{ ""height"": 5.2425317764282227, ""confidence"": 0.98790001869201605 }",752,2,0.4323,3.0,540.3715040764873,104.25499001348678,439069.5160591107,4462899.118885986,336.89054519409575,77.64809487060933,0.7428799999999999,3,1
Feature,"{ ""height"": 4.0324511528015137, ""confidence"": 0.93349999189376809 }",803,3,0.7525,3.0,164.23282509918246,51.41280187658934,438668.1718866864,4463494.704926552,171.82774290810602,55.11384594072482,0.8895800000000001,3,1
Feature,"{ ""height"": 1.8534201383590692, ""confidence"": 0.99699997901916504 }",809,3,0.8565,3.0,16.48464677476986,16.861265438020954,439517.99140955025,4463119.069645078,161.80731943899633,53.1866834825161,0.64354,3,0
Feature,"{ ""height"": 9.4359169006347656, ""confidence"": 0.9422000050544731 }",822,2,0.5154,3.0,7824.886703921657,707.3199418736328,439375.80496434536,4462798.31767351,208.11558918607452,61.897166860563516,0.725,3,3
Feature,"{ ""height"": 5.1690216064453116, ""confidence"": 0.95889997482299805 }",829,3,0.9331,0.0,197.73837317765785,59.02288205662211,439552.6528299628,4463239.565069007,123.02568086451952,44.66049537620103,0.6319600000000001,3,0
Feature,"{ ""height"": 5.6880249977111816, ""confidence"": 0.99440002441406206 }",859,3,0.8618,3.0,166.3398618815415,54.577016726753094,439908.8696773564,4463183.783317889,169.317849106746,56.01613325782627,0.8220600000000001,3,0
Feature,"{ ""height"": 2.6507387161254878, ""confidence"": 0.96950000524520807 }",861,3,0.1369,,164.55946220792967,57.04773825165263,439841.8950944663,4463971.268461618,165.50051884224294,54.37105644743883,0.8727200000000002,3,0
Feature,"{ ""height"": 4.4443445205688477, ""confidence"": 0.99370002746582009 }",899,3,0.8938,2.0,229.55675426584548,64.56363812548899,439458.6963993662,4462926.825141958,1727.1815791172369,190.44842761019228,0.64932,3,0
Feature,"{ ""height"": 5.0617074966430664, ""confidence"": 0.9958000183105461 }",922,3,0.7684,3.0,122.33123943611096,44.73265989595733,438639.65663232823,4463928.532334291,202.09027290795848,62.65793146010687,0.7196400000000001,3,2
