Source_File,Class_ID,Class_Name,Confidence,Normalized_X_Center,Normalized_Y_Center,Normalized_Width,Normalized_Height
2644.png,3,Residential,0.168,0.934174,0.357428,0.12957,0.242566
269.png,3,Residential,0.888,0.461965,0.509673,0.447777,0.40138
269.png,3,Residential,0.1969,0.903279,0.599736,0.148599,0.198993
301.png,1,Church,0.1907,0.458418,0.550554,0.596266,0.516423
303.png,3,Residential,0.878,0.497851,0.493602,0.43772,0.298995
303.png,3,Residential,0.8111,0.434782,0.875992,0.285495,0.244362
303.png,3,Residential,0.2979,0.081148,0.614269,0.162295,0.614428
320.png,3,Residential,0.8897,0.485204,0.440058,0.32954,0.353636
320.png,3,Residential,0.8739,0.531023,0.860226,0.307196,0.279548
320.png,3,Residential,0.7465,0.457498,0.090396,0.334332,0.180793
323.png,3,Residential,0.8938,0.517622,0.473457,0.433516,0.319273
323.png,3,Residential,0.8433,0.902007,0.289263,0.195987,0.530252
323.png,3,Residential,0.1227,0.086863,0.427643,0.173726,0.375857
378.png,3,Residential,0.74,0.906935,0.095858,0.185624,0.18582
378.png,3,Residential,0.7399,0.510547,0.45735,0.334241,0.324441
378.png,3,Residential,0.7241,0.929761,0.578493,0.140236,0.515512
378.png,2,Commercial,0.1029,0.211592,0.036103,0.423183,0.072207
409.png,3,Residential,0.9317,0.497518,0.489821,0.485058,0.317209
409.png,3,Residential,0.8082,0.928719,0.486983,0.142454,0.312193
409.png,3,Residential,0.5352,0.031405,0.476173,0.062139,0.524779
47.png,3,Residential,0.8941,0.152769,0.279751,0.305538,0.31869
47.png,3,Residential,0.8019,0.152896,0.769774,0.303541,0.303912
47.png,3,Residential,0.1468,0.115746,0.956119,0.230617,0.087762
47.png,3,Residential,0.1289,0.153774,0.050017,0.301415,0.100034
472.png,3,Residential,0.7038,0.376812,0.076532,0.63931,0.151998
472.png,2,Commercial,0.3425,0.464428,0.463967,0.349289,0.45052
472.png,3,Residential,0.3205,0.46685,0.462016,0.350295,0.452947
472.png,3,Residential,0.2655,0.489959,0.887259,0.333226,0.225482
476.png,3,Residential,0.9211,0.476665,0.474595,0.489003,0.434269
476.png,3,Residential,0.8455,0.081427,0.540316,0.162333,0.295896
479.png,2,Commercial,0.6833,0.412341,0.519299,0.42695,0.413527
479.png,2,Commercial,0.2896,0.620112,0.160637,0.759775,0.31251
